gene_id	gene_name	omims	omim_id
ENSG00000168827	GFM1	GFM1 (COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 1; COXPD1;;HEPATOENCEPHALOPATHY, EARLY FATAL PROGRESSIVE)	609060
ENSG00000179532	DNHD1	DNHD1 (SPERMATOGENIC FAILURE 65; SPGF65)	619712
ENSG00000072756	TRNT1	TRNT1 (SIDEROBLASTIC ANEMIA WITH B-CELL IMMUNODEFICIENCY, PERIODIC FEVERS, AND DEVELOPMENTAL DELAY; SIFD)	616084
ENSG00000072756	TRNT1	TRNT1 (RETINITIS PIGMENTOSA AND ERYTHROCYTIC MICROCYTOSIS; RPEM)	616959
ENSG00000181523	SGSH	SGSH (MUCOPOLYSACCHARIDOSIS, TYPE IIIA; MPS3A;;MPS IIIA;;SANFILIPPO SYNDROME A;;HEPARAN SULFATE SULFATASE DEFICIENCY;;SULFAMIDASE DEFICIENCY)	252900
ENSG00000169814	BTD	BTD (BIOTINIDASE DEFICIENCY;;BTD DEFICIENCY;;MULTIPLE CARBOXYLASE DEFICIENCY, LATE-ONSET;;MULTIPLE CARBOXYLASE DEFICIENCY, JUVENILE-ONSET)	253260
ENSG00000182450	KCNK4	KCNK4 (FACIAL DYSMORPHISM, HYPERTRICHOSIS, EPILEPSY, INTELLECTUAL/DEVELOPMENTAL DELAY, AND GINGIVAL OVERGROWTH SYNDROME; FHEIG)	618381
ENSG00000170581	STAT2	STAT2 (IMMUNODEFICIENCY 44; IMD44)	616636
ENSG00000170581	STAT2	STAT2 (PSEUDO-TORCH SYNDROME 3; PTORCH3)	618886
ENSG00000143632	ACTA1	ACTA1 (NEMALINE MYOPATHY 3; NEM3 MYOPATHY, ACTIN, CONGENITAL, WITH EXCESS OF THIN MYOFILAMENTS, INCLUDED;;NEMALINE MYOPATHY 3, WITH INTRANUCLEAR RODS, INCLUDED;;MYOPATHY, ACTIN, CONGENITAL, WITH CORES, INCLUDED)	161800
ENSG00000143632	ACTA1	ACTA1 (MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION; CFTD;;FIBER-TYPE DISPROPORTION MYOPATHY, CONGENITAL; CFTDM)	255310
ENSG00000143632	ACTA1	ACTA1 (MYOPATHY, SCAPULOHUMEROPERONEAL; SHPM)	616852
ENSG00000284862	CCDC39	CCDC39 (CILIARY DYSKINESIA, PRIMARY, 14; CILD14;;CILIARY DYSKINESIA, PRIMARY, 14, WITH OR WITHOUT SITUS INVERSUS)	613807
ENSG00000067182	TNFRSF1A	TNFRSF1A (PERIODIC FEVER, FAMILIAL, AUTOSOMAL DOMINANT; FPF;;HIBERNIAN FEVER, FAMILIAL; FHF;;FAMILIAL HIBERNIAN FEVER;;TUMOR NECROSIS FACTOR RECEPTOR-ASSOCIATED PERIODIC SYNDROME; TRAPS;;TNF RECEPTOR-ASSOCIATED PERIODIC SYNDROME)	142680
ENSG00000067182	TNFRSF1A	TNFRSF1A (MULTIPLE SCLEROSIS, SUSCEPTIBILITY TO, 5; MS5)	614810
ENSG00000205981	DNAJC19	DNAJC19 (3-@METHYLGLUTACONIC ACIDURIA, TYPE V; MGCA5;;CARDIOMYOPATHY, DILATED, WITH ATAXIA; DCMA;;MGA, TYPE V; MGA5)	610198
ENSG00000114416	FXR1	FXR1 (MYOPATHY, CONGENITAL, WITH RESPIRATORY INSUFFICIENCY AND BONE FRACTURES; MYORIBF)	618822
ENSG00000114416	FXR1	FXR1 (MYOPATHY, CONGENITAL PROXIMAL, WITH MINICORE LESIONS; MYOPMIL)	618823
ENSG00000110400	NECTIN1	NECTIN1 (CLEFT LIP/PALATE-ECTODERMAL DYSPLASIA SYNDROME; CLPED1;;ZLOTOGORA-OGUR SYNDROME;;ECTODERMAL DYSPLASIA, MARGARITA ISLAND TYPE;;ECTODERMAL DYSPLASIA, TYPE 4; ED4;;ECTODERMAL DYSPLASIA, CLEFT LIP AND PALATE, MENTAL RETARDATION, AND SYNDACTYLY OROFACIAL /.../ 7, INCLUDED; OFC7, INCLUDED;;CLEFT LIP WITH OR WITHOUT CLEFT PALATE, NONSYNDROMIC, 7, INCLUDED)	225060
ENSG00000151702	FLI1	FLI1 (BLEEDING DISORDER, PLATELET-TYPE, 21; BDPLT21)	617443
ENSG00000158163	DZIP1L	DZIP1L (POLYCYSTIC KIDNEY DISEASE 5; PKD5)	617610
ENSG00000138231	DBR1	DBR1 (ENCEPHALITIS, ACUTE, INFECTION (VIRAL)-INDUCED, SUSCEPTIBILITY TO, 11; IIAE11)	619441
ENSG00000174842	GLMN	GLMN (GLOMUVENOUS MALFORMATIONS; GVM;;VENOUS MALFORMATIONS WITH GLOMUS CELLS; VMGLOM;;GLOMUS TUMORS, MULTIPLE;;GLOMANGIOMAS, MULTIPLE)	138000
ENSG00000177427	MIEF2	MIEF2 (COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 49; COXPD49)	619024
ENSG00000091127	PUS7	PUS7 (INTELLECTUAL DEVELOPMENTAL DISORDER WITH ABNORMAL BEHAVIOR, MICROCEPHALY, AND SHORT STATURE; IDDABS)	618342
ENSG00000177302	TOP3A	TOP3A (MICROCEPHALY, GROWTH RESTRICTION, AND INCREASED SISTER CHROMATID EXCHANGE 2; MGRISCE2)	618097
ENSG00000177302	TOP3A	TOP3A (PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 5; PEOB5;;PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL RECESSIVE 5)	618098
ENSG00000157764	BRAF	BRAF (COLORECTAL CANCER; CRC;;COLON CANCER)	114500
ENSG00000157764	BRAF	BRAF (CARDIOFACIOCUTANEOUS SYNDROME 1; CFC1;;CFC SYNDROME;;CFCS)	115150
ENSG00000157764	BRAF	BRAF (MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 1; CMM1;;MELANOMA, CUTANEOUS MALIGNANT; CMM;;MELANOMA, MALIGNANT;;FAMILIAL ATYPICAL MOLE-MALIGNANT MELANOMA SYNDROME; FAMMM;;MELANOMA, FAMILIAL; MLM;;DYSPLASTIC NEVUS SYNDROME, HEREDITARY; DNS;;B-K M /.../NDROME)	155600
ENSG00000157764	BRAF	BRAF (NOONAN SYNDROME 1; NS1;;NOONAN SYNDROME;;MALE TURNER SYNDROME;;FEMALE PSEUDO-TURNER SYNDROME;;TURNER PHENOTYPE WITH NORMAL KARYOTYPE PTERYGIUM COLLI SYNDROME, INCLUDED)	163950
ENSG00000157764	BRAF	BRAF (LUNG CANCER ALVEOLAR CELL CARCINOMA, INCLUDED;;ADENOCARCINOMA OF LUNG, INCLUDED;;NONSMALL CELL LUNG CANCER, INCLUDED;;LUNG CANCER, PROTECTION AGAINST, INCLUDED)	211980
ENSG00000157764	BRAF	BRAF (NOONAN SYNDROME 7; NS7)	613706
ENSG00000157764	BRAF	BRAF (LEOPARD SYNDROME 3; LPRD3)	613707
ENSG00000166349	RAG1	RAG1 (COMBINED CELLULAR AND HUMORAL IMMUNE DEFECTS WITH GRANULOMAS; CCHIDG)	233650
ENSG00000166349	RAG1	RAG1 (SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE;;SCID, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE)	601457
ENSG00000166349	RAG1	RAG1 (OMENN SYNDROME;;RETICULOENDOTHELIOSIS, FAMILIAL, WITH EOSINOPHILIA;;SEVERE COMBINED IMMUNODEFICIENCY WITH HYPEREOSINOPHILIA)	603554
ENSG00000166349	RAG1	RAG1 (ALPHA/BETA T-CELL LYMPHOPENIA WITH GAMMA/DELTA T-CELL EXPANSION, SEVERE CYTOMEGALOVIRUS INFECTION, AND AUTOIMMUNITY)	609889
ENSG00000175097	RAG2	RAG2 (COMBINED CELLULAR AND HUMORAL IMMUNE DEFECTS WITH GRANULOMAS; CCHIDG)	233650
ENSG00000175097	RAG2	RAG2 (SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE;;SCID, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE)	601457
ENSG00000175097	RAG2	RAG2 (OMENN SYNDROME;;RETICULOENDOTHELIOSIS, FAMILIAL, WITH EOSINOPHILIA;;SEVERE COMBINED IMMUNODEFICIENCY WITH HYPEREOSINOPHILIA)	603554
ENSG00000181830	SLC35C1	SLC35C1 (CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIc; CDG2C;;CDG IIc; CDGIIc;;LEUKOCYTE ADHESION DEFICIENCY, TYPE II; LAD2;;RAMBAM-HASHARON SYNDROME; RHS)	266265
ENSG00000173715	C11orf80	C11orf80 (HYDATIDIFORM MOLE, RECURRENT, 4; HYDM4)	618432
ENSG00000034971	MYOC	MYOC (GLAUCOMA 1, OPEN ANGLE, A; GLC1A;;GLAUCOMA, PRIMARY OPEN ANGLE, JUVENILE-ONSET, 1; JOAG1 GLAUCOMA 1, OPEN ANGLE, L, INCLUDED; GLC1L, INCLUDED)	137750
ENSG00000187730	GABRD	GABRD (EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 10; EIG10 GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 5, SUSCEPTIBILITY TO, INCLUDED; GEFS5, INCLUDED;;GEFS+, TYPE 5, SUSCEPTIBILITY TO, INCLUDED;;GEFS+5, SUSCEPTIBILITY TO, INCLUDED;;GE /.../SUSCEPTIBILITY TO, INCLUDED;;EPILEPSY, JUVENILE MYOCLONIC, SUSCEPTIBILITY TO, 7, INCLUDED; EJM7, INCLUDED)	613060
ENSG00000173599	PC	PC (PYRUVATE CARBOXYLASE DEFICIENCY;;PC DEFICIENCY;;ATAXIA WITH LACTIC ACIDOSIS II;;LEIGH NECROTIZING ENCEPHALOPATHY DUE TO PYRUVATE CARBOXYLASE DEFICIENCY;;LEIGH SYNDROME DUE TO PYRUVATE CARBOXYLASE DEFICIENCY)	266150
ENSG00000277399	GPR179	GPR179 (NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1E; CSNB1E;;CSNB, COMPLETE, AUTOSOMAL RECESSIVE)	614565
ENSG00000186510	CLCNKA	CLCNKA (BARTTER SYNDROME, TYPE 4B, NEONATAL, WITH SENSORINEURAL DEAFNESS; BARTS4B)	613090
ENSG00000163492	CCDC141	CCDC141 (HYPOGONADOTROPIC HYPOGONADISM 7 WITH OR WITHOUT ANOSMIA; HH7;;HYPOGONADISM, ISOLATED HYPOGONADOTROPIC;;IDIOPATHIC HYPOGONADOTROPIC HYPOGONADISM; IHH)	146110
ENSG00000182533	CAV3	CAV3 (CREATINE PHOSPHOKINASE, ELEVATED SERUM;;CPK, ELEVATED SERUM;;HYPERCKEMIA, IDIOPATHIC)	123320
ENSG00000182533	CAV3	CAV3 (CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 1; CMH1;;CMH;;VENTRICULAR HYPERTROPHY, HEREDITARY;;ASYMMETRIC SEPTAL HYPERTROPHY; ASH;;HYPERTROPHIC SUBAORTIC STENOSIS, IDIOPATHIC)	192600
ENSG00000182533	CAV3	CAV3 (RIPPLING MUSCLE DISEASE 2; RMD2;;RIPPLING MUSCLE DISEASE; RMD;;MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1C, FORMERLY; LGMD1C, FORMERLY)	606072
ENSG00000182533	CAV3	CAV3 (LONG QT SYNDROME 9; LQT9 LONG QT SYNDROME 9, ACQUIRED, SUSCEPTIBILITY TO, INCLUDED;;LONG QT SYNDROME 2/9, DIGENIC, INCLUDED; LQT2/9, DIGENIC, INCLUDED)	611818
ENSG00000182533	CAV3	CAV3 (MYOPATHY, DISTAL, TATEYAMA TYPE; MPDT)	614321
ENSG00000137700	SLC37A4	SLC37A4 (GLYCOGEN STORAGE DISEASE Ib; GSD1B;;GSD Ib;;GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT)	232220
ENSG00000137700	SLC37A4	SLC37A4 (GLYCOGEN STORAGE DISEASE Ic; GSD1C;;GSD Ic  GLYCOGEN STORAGE DISEASE Id, INCLUDED; GSD1D, INCLUDED)	232240
ENSG00000137700	SLC37A4	SLC37A4 (CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIw; CDG2W)	619525
ENSG00000162438	CTRC	CTRC (PANCREATITIS, HEREDITARY; PCTT;;HPC;;HP;;PANCREATITIS, CHRONIC PANCREATITIS, CHRONIC, SUSCEPTIBILITY TO, INCLUDED;;PANCREATITIS, CALCIFIC, INCLUDED;;PANCREATITIS, CHRONIC, PROTECTION AGAINST, INCLUDED)	167800
ENSG00000119772	DNMT3A	DNMT3A (LEUKEMIA, ACUTE MYELOID; AML;;LEUKEMIA, ACUTE MYELOGENOUS LEUKEMIA, ACUTE MYELOID, SUSCEPTIBILITY TO, INCLUDED)	601626
ENSG00000119772	DNMT3A	DNMT3A (TATTON-BROWN-RAHMAN SYNDROME; TBRS)	615879
ENSG00000119772	DNMT3A	DNMT3A (HEYN-SPROUL-JACKSON SYNDROME; HESJAS;;MICROCEPHALY, SHORT STATURE, AND IMPAIRED INTELLECTUAL DEVELOPMENT)	618724
ENSG00000077097	TOP2B	TOP2B (B-CELL IMMUNODEFICIENCY, DISTAL LIMB ANOMALIES, AND UROGENITAL MALFORMATIONS; BILU;;BILU SYNDROME;;HOFFMAN SYNDROME)	609296
ENSG00000213281	NRAS	NRAS (COLORECTAL CANCER; CRC;;COLON CANCER)	114500
ENSG00000213281	NRAS	NRAS (MELANOCYTIC NEVUS SYNDROME, CONGENITAL; CMNS;;GIANT PIGMENTED HAIRY NEVUS; GPHN;;GIANT CONGENITAL PIGMENTED NEVUS;;PIGMENTED MOLES NEVUS SPILUS, INCLUDED;;SPITZ NEVUS, INCLUDED)	137550
ENSG00000213281	NRAS	NRAS (NEVUS, EPIDERMAL;;NEVUS, KERATINOCYTIC, NONEPIDERMOLYTIC  NEVUS SEBACEOUS, INCLUDED;;NEVUS, WOOLLY HAIR, INCLUDED)	162900
ENSG00000213281	NRAS	NRAS (SCHIMMELPENNING-FEUERSTEIN-MIMS SYNDROME; SFM;;SFM SYNDROME;;LINEAR SEBACEOUS NEVUS SYNDROME;;SEBACEOUS NEVUS SYNDROME, LINEAR;;JADASSOHN NEVUS PHAKOMATOSIS; JNP;;NEVUS SEBACEUS OF JADASSOHN;;ORGANOID NEVUS PHAKOMATOSIS;;EPIDERMAL NEVUS SYNDROME, FORMERLY)	163200
ENSG00000213281	NRAS	NRAS (THYROID CANCER, NONMEDULLARY, 2; NMTC2)	188470
ENSG00000213281	NRAS	NRAS (MELANOSIS, NEUROCUTANEOUS; NCMS;;NEUROMELANOSIS)	249400
ENSG00000213281	NRAS	NRAS (NOONAN SYNDROME 6; NS6)	613224
ENSG00000213281	NRAS	NRAS (RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD;;AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IV; ALPS4)	614470
ENSG00000182326	C1S	C1S (COMPLEMENT COMPONENT C1s DEFICIENCY; C1SD;;C1s DEFICIENCY)	613783
ENSG00000182326	C1S	C1S (EHLERS-DANLOS SYNDROME, PERIODONTAL TYPE, 2; EDSPD2)	617174
ENSG00000163554	SPTA1	SPTA1 (ELLIPTOCYTOSIS 2; EL2;;ELLIPTOCYTOSIS, RHESUS-UNLINKED TYPE)	130600
ENSG00000163554	SPTA1	SPTA1 (PYROPOIKILOCYTOSIS, HEREDITARY; HPP)	266140
ENSG00000163554	SPTA1	SPTA1 (SPHEROCYTOSIS, TYPE 3; SPH3;;SPHEROCYTOSIS, HEREDITARY, 3; HS3)	270970
ENSG00000130226	DPP6	DPP6 (VENTRICULAR FIBRILLATION, PAROXYSMAL FAMILIAL, 2; VF2)	612956
ENSG00000130226	DPP6	DPP6 (INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 33; MRD33;;MENTAL RETARDATION, AUTOSOMAL DOMINANT 33)	616311
ENSG00000172936	MYD88	MYD88 (MACROGLOBULINEMIA, WALDENSTROM, SUSCEPTIBILITY TO, 1; WM1)	153600
ENSG00000172936	MYD88	MYD88 (IMMUNODEFICIENCY 68; IMD68;;MYD88 DEFICIENCY; MYD88D;;PYOGENIC BACTERIAL INFECTIONS, RECURRENT, DUE TO MYD88 DEFICIENCY;;RECURRENT PYOGENIC BACTERIAL INFECTIONS DUE TO MYD88 DEFICIENCY)	612260
ENSG00000115648	MLPH	MLPH (GRISCELLI SYNDROME, TYPE 3; GS3)	609227
ENSG00000123364	HOXC13	HOXC13 (ECTODERMAL DYSPLASIA 9, HAIR/NAIL TYPE; ECTD9)	614931
ENSG00000173039	RELA	RELA (MUCOCUTANEOUS ULCERATION, CHRONIC; CMCU)	618287
ENSG00000276045	ORAI1	ORAI1 (IMMUNODEFICIENCY 9; IMD9;;IMMUNE DYSFUNCTION WITH T-CELL INACTIVATION DUE TO CALCIUM ENTRY DEFECT 1)	612782
ENSG00000276045	ORAI1	ORAI1 (MYOPATHY, TUBULAR AGGREGATE, 2; TAM2)	615883
ENSG00000174527	MYO1H	MYO1H (CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL, 2, AND AUTONOMIC DYSFUNCTION; CCHS2)	619482
ENSG00000151067	CACNA1C	CACNA1C (TIMOTHY SYNDROME; TS;;LONG QT SYNDROME WITH SYNDACTYLY)	601005
ENSG00000151067	CACNA1C	CACNA1C (BRUGADA SYNDROME 3; BRGDA3)	611875
ENSG00000151067	CACNA1C	CACNA1C (LONG QT SYNDROME 8; LQT8)	618447
ENSG00000163818	LZTFL1	LZTFL1 (BARDET-BIEDL SYNDROME 17; BBS17)	615994
ENSG00000143363	PRUNE1	PRUNE1 (NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, HYPOTONIA, AND VARIABLE BRAIN ANOMALIES; NMIHBA)	617481
ENSG00000058262	SEC61A1	SEC61A1 (TUBULOINTERSTITIAL KIDNEY DISEASE, AUTOSOMAL DOMINANT, 5; ADTKD5;;HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, 4; HNFJ4)	617056
ENSG00000006042	TMEM98	TMEM98 (NANOPHTHALMOS 4; NNO4;;NANOPHTHALMIA 4)	615972
ENSG00000110717	NDUFS8	NDUFS8 (MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 2; MC1DN2)	618222
ENSG00000084693	AGBL5	AGBL5 (RETINITIS PIGMENTOSA 75; RP75)	617023
ENSG00000132155	RAF1	RAF1 (NOONAN SYNDROME 5; NS5)	611553
ENSG00000132155	RAF1	RAF1 (LEOPARD SYNDROME 2; LPRD2)	611554
ENSG00000132155	RAF1	RAF1 (CARDIOMYOPATHY, DILATED, 1NN; CMD1NN)	615916
ENSG00000091483	FH	FH (HEREDITARY LEIOMYOMATOSIS AND RENAL CELL CANCER; HLRCC;;MULTIPLE CUTANEOUS AND UTERINE LEIOMYOMATA 1, WITH OR WITHOUT RENAL CELL CARCINOMA; MCUL1;;LEIOMYOMATOSIS AND RENAL CELL CANCER, HEREDITARY; LRCC;;LEIOMYOMA, MULTIPLE CUTANEOUS; MCL)	150800
ENSG00000091483	FH	FH (FUMARASE DEFICIENCY; FMRD;;FUMARIC ACIDURIA)	606812
ENSG00000162337	LRP5	LRP5 (EXUDATIVE VITREORETINOPATHY 1; EVR1;;EXUDATIVE VITREORETINOPATHY, FAMILIAL, AUTOSOMAL DOMINANT;;FEVR, AUTOSOMAL DOMINANT;;CRISWICK-SCHEPENS SYNDROME RETINOPATHY OF PREMATURITY, INCLUDED; ROP, INCLUDED)	133780
ENSG00000162337	LRP5	LRP5 (ENDOSTEAL HYPEROSTOSIS, AUTOSOMAL DOMINANT;;HYPEROSTOSIS CORTICALIS GENERALISATA, BENIGN FORM OF WORTH, WITH TORUS PALATINUS;;OSTEOSCLEROSIS, AUTOSOMAL DOMINANT)	144750
ENSG00000162337	LRP5	LRP5 (OSTEOPOROSIS;;BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS; BMND;;OSTEOPOROSIS, POSTMENOPAUSAL;;OSTEOPOROSIS, INVOLUTIONAL  FRACTURE, HIP, SUSCEPTIBILITY TO, INCLUDED)	166710
ENSG00000162337	LRP5	LRP5 (OSTEOPOROSIS-PSEUDOGLIOMA SYNDROME; OPPG;;OPS;;OSTEOGENESIS IMPERFECTA, OCULAR FORM)	259770
ENSG00000162337	LRP5	LRP5 (EXUDATIVE VITREORETINOPATHY 4; EVR4)	601813
ENSG00000162337	LRP5	LRP5 (BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 1; BMND1 HIGH BONE MASS, INCLUDED; HBM, INCLUDED;;OSTEOPOROSIS, SUSCEPTIBILITY TO, INCLUDED)	601884
ENSG00000162337	LRP5	LRP5 (OSTEOPETROSIS, AUTOSOMAL DOMINANT 1; OPTA1;;OSTEOPETROSIS, AUTOSOMAL DOMINANT, TYPE I)	607634
ENSG00000162337	LRP5	LRP5 (POLYCYSTIC LIVER DISEASE 4 WITH OR WITHOUT KIDNEY CYSTS; PCLD4)	617875
ENSG00000186868	MAPT	MAPT (PARKINSON DISEASE, LATE-ONSET; PD;;PARK)	168600
ENSG00000186868	MAPT	MAPT (PICK DISEASE OF BRAIN;;LOBAR ATROPHY OF BRAIN;;DEMENTIA WITH LOBAR ATROPHY AND NEURONAL CYTOPLASMIC INCLUSIONS)	172700
ENSG00000186868	MAPT	MAPT (PARKINSON-DEMENTIA SYNDROME SUPRANUCLEAR PALSY, PROGRESSIVE, 1, ATYPICAL, INCLUDED;;STEELE-RICHARDSON-OLSZEWSKI SYNDROME, ATYPICAL, INCLUDED)	260540
ENSG00000186868	MAPT	MAPT (FRONTOTEMPORAL DEMENTIA; FTD;;FRONTOTEMPORAL LOBAR DEGENERATION WITH TAU INCLUSIONS;;FTLD WITH TAU INCLUSIONS;;DEMENTIA, FRONTOTEMPORAL, WITH PARKINSONISM;;FRONTOTEMPORAL DEMENTIA WITH PARKINSONISM;;FRONTOTEMPORAL LOBE DEMENTIA; FLDEM;;FTDP17;;MULTI /.../STEM TAUOPATHY WITH PRESENILE DEMENTIA; MSTD;;DISINHIBITION-DEMENTIA-PARKINSONISM-AMYOTROPHY COMPLEX; DDPAC;;WILHELMSEN-LYNCH DISEASE; WLD;;PALLIDOPONTONIGRAL DEGENERATION; PPND PICK COMPLEX, INCLUDED)	600274
ENSG00000186868	MAPT	MAPT (SUPRANUCLEAR PALSY, PROGRESSIVE, 1; PSNP1;;PSP;;STEELE-RICHARDSON-OLSZEWSKI SYNDROME)	601104
ENSG00000138030	KHK	KHK (FRUCTOSURIA, ESSENTIAL;;HEPATIC FRUCTOKINASE DEFICIENCY;;KETOHEXOKINASE DEFICIENCY)	229800
ENSG00000197785	ATAD3A	ATAD3A (HAREL-YOON SYNDROME; HAYOS)	617183
ENSG00000197785	ATAD3A	ATAD3A (PONTOCEREBELLAR HYPOPLASIA, HYPOTONIA, AND RESPIRATORY INSUFFICIENCY SYNDROME, NEONATAL LETHAL; PHRINL;;PHRINL SYNDROME CHROMOSOME 1p36.33 DELETION SYNDROME, ATAD3 GENE CLUSTER, AUTOSOMAL RECESSIVE, INCLUDED)	618810
ENSG00000205090	TMEM240	TMEM240 (SPINOCEREBELLAR ATAXIA 21; SCA21)	607454
ENSG00000138074	SLC5A6	SLC5A6 (NEURODEGENERATION, INFANTILE-ONSET, BIOTIN-RESPONSIVE; NERIB;;SODIUM-DEPENDENT MULTIVITAMIN TRANSPORTER DEFICIENCY;;SMVT DEFICIENCY)	618973
ENSG00000020922	MRE11	MRE11 (ATAXIA-TELANGIECTASIA-LIKE DISORDER 1; ATLD1;;ATLD)	604391
ENSG00000084774	CAD	CAD (DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 50; DEE50;;EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 50; EIEE50;;CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iz, FORMERLY; CDG1Z, FORMERLY)	616457
ENSG00000076248	UNG	UNG (IMMUNODEFICIENCY WITH HYPER-IgM, TYPE 5; HIGM5;;HYPER-IgM SYNDROME 5)	608106
ENSG00000173175	ADCY5	ADCY5 (DYSKINESIA WITH OROFACIAL INVOLVEMENT, AUTOSOMAL DOMINANT; DSKOD;;DYSKINESIA, FAMILIAL, WITH FACIAL MYOKYMIA; FDFM)	606703
ENSG00000173175	ADCY5	ADCY5 (DYSKINESIA WITH OROFACIAL INVOLVEMENT, AUTOSOMAL RECESSIVE; DSKOR)	619647
ENSG00000173175	ADCY5	ADCY5 (NEURODEVELOPMENTAL DISORDER WITH HYPERKINETIC MOVEMENTS AND DYSKINESIA; NEDHYD)	619651
ENSG00000185507	IRF7	IRF7 (IMMUNODEFICIENCY 39; IMD39)	616345
ENSG00000137760	ALKBH8	ALKBH8 (INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 71; MRT71;;MENTAL RETARDATION, AUTOSOMAL RECESSIVE 71)	618504
ENSG00000115204	MPV17	MPV17 (MITOCHONDRIAL DNA DEPLETION SYNDROME 6 (HEPATOCEREBRAL TYPE); MTDPS6;;NAVAJO NEUROHEPATOPATHY; NNH;;NAVAJO NEUROPATHY; NN NAVAJO FAMILIAL NEUROGENIC ARTHROPATHY, INCLUDED)	256810
ENSG00000115204	MPV17	MPV17 (CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2EE; CMT2EE;;CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 2EE)	618400
ENSG00000110719	TCIRG1	TCIRG1 (OSTEOPETROSIS, AUTOSOMAL RECESSIVE 1; OPTB1;;OSTEOPETROSIS, INFANTILE MALIGNANT 1;;MARBLE BONES, AUTOSOMAL RECESSIVE;;ALBERS-SCHONBERG DISEASE, AUTOSOMAL RECESSIVE)	259700
ENSG00000177084	POLE	POLE (COLORECTAL CANCER, SUSCEPTIBILITY TO, 12; CRCS12;;COLORECTAL CANCER, SUSCEPTIBILITY TO, ON CHROMOSOME 12q24)	615083
ENSG00000177084	POLE	POLE (FACIAL DYSMORPHISM, IMMUNODEFICIENCY, LIVEDO, AND SHORT STATURE; FILS)	615139
ENSG00000177084	POLE	POLE (INTRAUTERINE GROWTH RETARDATION, METAPHYSEAL DYSPLASIA, ADRENAL HYPOPLASIA CONGENITA, GENITAL ANOMALIES, AND IMMUNODEFICIENCY; IMAGEI;;IMAGEI SYNDROME)	618336
ENSG00000169432	SCN9A	SCN9A (ERYTHERMALGIA, PRIMARY;;ERYTHROMELALGIA, PRIMARY;;ERYTHROMELALGIA, FAMILIAL NEUROPATHY, SMALL FIBER, INCLUDED; SFNP, INCLUDED)	133020
ENSG00000169432	SCN9A	SCN9A (PAROXYSMAL EXTREME PAIN DISORDER;;PEXPD; PEPD;;PAIN, SUBMANDIBULAR, OCULAR, AND RECTAL, WITH FLUSHING;;RECTAL PAIN, FAMILIAL)	167400
ENSG00000169432	SCN9A	SCN9A (NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE IIA; HSAN2A;;HSAN IIA;;NEUROPATHY, HEREDITARY SENSORY, TYPE IIA; HSN2A;;HSN IIA;;ACROOSTEOLYSIS, NEUROGENIC;;ACROOSTEOLYSIS, GIACCAI TYPE;;NEUROPATHY, HEREDITARY SENSORY RADICULAR, AUTOSOMAL RECESSI /.../RVAN DISEASE;;NEUROPATHY, PROGRESSIVE SENSORY, OF CHILDREN;;NEUROPATHY, CONGENITAL SENSORY)	201300
